seq_id,query,gtdb,domain,phylum,class,order,family,genus,species
52fe79727c9c6bba5f82fd052075f67e,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
0d750b80457bafa364740c2bc04acb3e,RS_GCF_003480315.1,RS_GCF_003480315.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA9502,s__UBA9502 sp003480315
4fe51ea556d0df6caffb42d0028bad06,RS_GCF_000225345.1,RS_GCF_000225345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
58be184b58bc3ecd7f24345c05d6e9ba,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
7c10c9215b197e645cf3c3005a3837fa,RS_GCF_001404875.1,RS_GCF_001404875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena_B
ccb8af8b674543bf4831fdb795377cdd,RS_GCF_003122485.1,RS_GCF_003122485.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_I,s__Eubacterium_I ramulus_A
4f80b7b6cbb5597570da2257fb68c43d,RS_GCF_003481585.1,RS_GCF_003481585.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__TF01-11,s__TF01-11 sp001916135
7e2735a200c5f220539e88d605c05fd2,RS_GCF_000020605.1,RS_GCF_000020605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
b1404d886c6657d15134bfae79295286,GB_GCA_000438155.1,GB_GCA_000438155.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-95,s__CAG-95 sp000438155
8e87750bce995b0be096dd94502ddc54,GB_GCA_003507655.1,GB_GCA_003507655.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA11774,s__UBA11774 sp003507655
2c687d715c44d8f538c8cd5a107fb1a7,RS_GCF_003480145.1,RS_GCF_003480145.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A faecis
530845098742e5946287d1389ba6d7f3,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
d007138594ef95221d02ba5fb362b7cb,RS_GCF_001312505.1,RS_GCF_001312505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter faecis
ce382edcffa422afc953c307c4c46d63,GB_GCA_000436115.1,GB_GCA_000436115.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-95,s__CAG-95 sp000436115
988c580356df4f8a0457cd4e93f7b776,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
78ae87274c13dd1c81b541c491538bc1,RS_GCF_003478035.1,RS_GCF_003478035.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-81,s__CAG-81 sp900066785
d8be66b1fbe502cdeb930fd9de333dba,RS_GCF_001487165.1,RS_GCF_001487165.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A massiliensis
ec4c1dc5f8840d546920723b12c7604d,GB_GCA_900548245.1,GB_GCA_900548245.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900548245
1a2f2a9b253af190cf0460bfef3dc003,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
2925b8feae005536d799b8259af30091,GB_GCA_000432335.1,GB_GCA_000432335.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_A,s__Ruminococcus_A sp000432335
68c97ce319fcb2ca40c019190bd09d6d,GB_GCA_900541985.1,GB_GCA_900541985.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900541985
216601f989e5003280f89ce9bd894192,RS_GCF_003477705.1,RS_GCF_003477705.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium_B,s__Lachnoclostridium_B sp900066555
060e3603a92276d7e5f257fcbdba546c,RS_GCF_003481005.1,RS_GCF_003481005.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900066775
e6a77b7f4b640f6a7be74d28524d8328,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
e8c8f5cd6f7269be40e0575017ba567f,RS_GCF_003011855.2,RS_GCF_003011855.2,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_A,s__Ruminococcus_A sp003011855
431a9d8abbd48bc5ba9b1e51b1fcd036,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
a1275d7da819a124e1d570c109d03d4a,RS_GCF_003477705.1,RS_GCF_003477705.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium_B,s__Lachnoclostridium_B sp900066555
9f9c012a89776f5cf0398f97ce46dfae,RS_GCF_000020605.1,RS_GCF_000020605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
14b86958fa1bfb015c84f9ca505e7dcc,RS_GCF_000020605.1,RS_GCF_000020605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
4dd91f9402ac79667658d8b2faedcfca,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
4a261ae7bd67569fe05419613b29d86e,RS_GCF_003480315.1,RS_GCF_003480315.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA9502,s__UBA9502 sp003480315
15f08771a1c3a17b3a9f404ab7c8bffb,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
3da6daa67fbb95d01046e762974e45d6,GB_GCA_000438375.1,GB_GCA_000438375.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-45,s__CAG-45 sp000438375
602d043ddfc891393c4752e9baad661a,RS_GCF_000020605.1,RS_GCF_000020605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
914263af819bf93e12c1e49a01c0c471,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
292d9897423fb5d29443c2a16deeac36,RS_GCF_000469345.1,RS_GCF_000469345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_I,s__Eubacterium_I ramulus
5967a446437077af8c6f8a8f2ca65be8,GB_GCA_900545805.1,GB_GCA_900545805.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__F23-B02,s__F23-B02 sp900545805
5baf8862a91c915f87c0a125b71230c6,RS_GCF_003477705.1,RS_GCF_003477705.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium_B,s__Lachnoclostridium_B sp900066555
a2ed592d53f8c7db4b493d8cf88a7896,RS_GCF_900101015.1,RS_GCF_900101015.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-791,s__CAG-791 sp900101015
b3ada3b06fff8f0535b2fe37d690d297,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
98ac8c8c2002d06a30891aacbc557a10,RS_GCF_000508985.1,RS_GCF_000508985.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerostipes,s__Anaerostipes sp000508985
9b03b2429cceead088587bd42f206b9c,RS_GCF_000020605.1,RS_GCF_000020605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
de38d90a4ec92f2daa560608dabb082c,RS_GCF_001312505.1,RS_GCF_001312505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter faecis
ce83e036ed055b15d27dbbdad693e9c1,RS_GCF_003480315.1,RS_GCF_003480315.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA9502,s__UBA9502 sp003480315
4c4ead3bd376e07dba2793085844d2af,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
f7228a52179813f4d816b1bcf9cb31cf,RS_GCF_003011855.2,RS_GCF_003011855.2,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_A,s__Ruminococcus_A sp003011855
5043916113a958fcd36aa860f2b664bc,RS_GCF_003480315.1,RS_GCF_003480315.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA9502,s__UBA9502 sp003480315
f9dc8cdac7e63d9f2a0174e925c8565a,GB_GCA_900539705.1,GB_GCA_900539705.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-127,s__CAG-127 sp900539705
da76a5694a7ac9c01abadff36e240b9c,RS_GCF_004123145.1,RS_GCF_004123145.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_A,s__Ruminococcus_A faecicola
f92ac0c0ad18e2b99d481c38a007c8f0,RS_GCF_003024715.1,RS_GCF_003024715.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Clostridium_Q,s__Clostridium_Q sp003024715
fbe955198a5639b8fab2f8eda8eafeac,RS_GCF_004123145.1,RS_GCF_004123145.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_A,s__Ruminococcus_A faecicola
9de70bd954cd81b72379605effb1b2c0,RS_GCF_003480145.1,RS_GCF_003480145.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A faecis
5e3a14a26f6721cd9c66ef04af06b5e0,GB_GCA_000436115.1,GB_GCA_000436115.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-95,s__CAG-95 sp000436115
287063f5e82f0bb88395bcf80f62556b,RS_GCF_000469345.1,RS_GCF_000469345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_I,s__Eubacterium_I ramulus
5b1ac3c51bedac807653589233293a39,RS_GCF_001404875.1,RS_GCF_001404875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena_B
cf7025d010688d294663c04f455d5ce3,RS_GCF_003474435.1,RS_GCF_003474435.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp003474435
80e999fe58c5a7338f3e6c46ecdef4fb,f__Lachnospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA,NA
853f0d0d96d8ea389d6dbb21a6221c9e,RS_GCF_001312505.1,RS_GCF_001312505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter faecis
dc4363047a14bc1a3abacc7628cdeab0,GB_GCA_000438155.1,GB_GCA_000438155.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-95,s__CAG-95 sp000438155
96c7c1002189cfc90730864ecd9f17b3,RS_GCF_003481005.1,RS_GCF_003481005.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900066775
07e629cf3477b41240f88807465c5c5e,RS_GCF_003480425.1,RS_GCF_003480425.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Schaedlerella,s__Schaedlerella sp900066545
cb48493fd6f87fdf723a9122caa02c4f,f__Lachnospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA,NA
4f2f09b400b44d8570a95417a24bc23e,RS_GCF_003481335.1,RS_GCF_003481335.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-127,s__CAG-127 sp900319515
a68c3d9e6dead262f6690b37c629ce8d,RS_GCF_000155205.1,RS_GCF_000155205.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter lactaris
57885f6dd8271165f08f5e4be5a03b1c,RS_GCF_000020605.1,RS_GCF_000020605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
32bcc20a8862eb89ad38714a8e45eb7a,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
cee6ab930785e1b027219a7f17561f86,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
d9ceb6635a0e67d319e4a650539c1145,RS_GCF_000621585.1,RS_GCF_000621585.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_H,s__Eubacterium_H cellulosolvens_A
b55da993627b4d8f51cc72c0db55c0f6,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
0981e39cb81c1e35d8525e92a85c43ed,GB_GCA_900556835.1,GB_GCA_900556835.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Faecalimonas,s__Faecalimonas sp900556835
f49f43fccd9cd0a0c21687717cea40c7,g__Agathobacter,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,g__Agathobacter.sp
4ae3f44e5c0d4a033f2b2aea285d60d5,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
48c6b306d7f2a11bee5a5ddc10b795cc,RS_GCF_003435815.1,RS_GCF_003435815.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-317,s__CAG-317 sp000433215
ca7b05e21c73cb39280bdcb9b2e73d51,RS_GCF_001404875.1,RS_GCF_001404875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena_B
c7bb667e825daaf69c40ba9316650995,f__Lachnospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA,NA
7fcfe7ce84dd468a0284e6c6053ec0a9,RS_GCF_000155875.1,RS_GCF_000155875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
b7ae5936e3fb958e724928a35bb94ebd,GB_GCA_900066505.1,GB_GCA_900066505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066505
606cb6132fa6667fdded265dccf82fe3,RS_GCF_003461955.1,RS_GCF_003461955.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066335
6a3ac4b746b880475e75f693cd10e1dc,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
a5e3cf89bd8d5c5d1b74374386f2d385,RS_GCF_000407505.1,RS_GCF_000407505.1,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus_B,s__Enterococcus_B phoeniculicola
f89e71fa3ad0c9739b7f6def8fc5103e,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
9848cd7f3964be80cf1ada04ed2e83a4,GB_GCA_900066355.1,GB_GCA_900066355.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066355
928fce4553955cd2272c7feea3035904,RS_GCF_003470905.1,RS_GCF_003470905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia sp003470905
2bed028bc5f131ea5831a17407671e93,RS_GCF_003461955.1,RS_GCF_003461955.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066335
5ee6ab0c0ee2621d9f2bf0b4344caf79,GB_GCA_900541505.1,GB_GCA_900541505.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter sp900541505
e9d12c1f101d83e371d9646a84338ef0,RS_GCF_000225345.1,RS_GCF_000225345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
a99bd980d6e541d0809290a66463e1ee,RS_GCF_000169235.1,RS_GCF_000169235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
db4162f40a0d11afb1cb9be5ac0254a3,GB_GCA_000437595.1,GB_GCA_000437595.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__UBA11524,s__UBA11524 sp000437595
e2f03a78dd68ae1c322628b529a5c78f,RS_GCF_000484655.1,RS_GCF_000484655.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A wexlerae
64a7400f0710852bef2103091abbf79a,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
9e0a4561526525536540ec30abe86798,RS_GCF_001704155.1,RS_GCF_001704155.1,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__Stenotrophomonas rhizophila_A
e93a310b0832adeff290e11f737a4c49,RS_GCF_003480315.1,RS_GCF_003480315.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA9502,s__UBA9502 sp003480315
aef7ab3e9961ae6bc56b5a46bc48c3a5,RS_GCF_000155875.1,RS_GCF_000155875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
6273d1c15e0932bec0d738ef01ad0e88,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
b998b0995b97a89ef73fe2ddb7350b59,f__Lachnospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA,NA
bd26bfbd11185ddf20a1a8719fc018d3,o__Oscillospirales,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,NA,NA,NA
b9010d715d8416f6fdf2a7b541606b1b,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
1feb974050e6cef23cf8ff935cad91be,RS_GCF_001405555.1,RS_GCF_001405555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
f7319054341fdaeb3a9fa552649070f9,RS_GCF_900120195.1,RS_GCF_900120195.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900120195
947c204ccc4e12bfeac07261e198eeef,f__Lachnospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA,NA
ad1a3525b49985cfc1aa5b9adbadeb66,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
47527ba85c47a1db07df3b9b0951490d,RS_GCF_003435055.1,RS_GCF_003435055.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Marvinbryantia,s__Marvinbryantia sp900066075
e14c7811f5d47d6a48664293f29d354b,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
bd677a3124c26166e8f4ebb7bd7e7a7c,RS_GCF_003479605.1,RS_GCF_003479605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__RUG115,s__RUG115 sp900066395
50c928503890c38335e3a89e6dcbdc52,RS_GCF_001404875.1,RS_GCF_001404875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena_B
34c466ec75de6accfae0fbcec386a48f,RS_GCF_000155875.1,RS_GCF_000155875.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
383f3941e804b17dc3eb6f8b1fee3fb5,RS_GCF_003024715.1,RS_GCF_003024715.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Clostridium_Q,s__Clostridium_Q sp003024715
8854f9f9090c45815b31d7e332cae1a5,RS_GCF_003481005.1,RS_GCF_003481005.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900066775
f80392515fb4f68cf7dd2ad02f972177,RS_GCF_003490145.1,RS_GCF_003490145.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-95,s__CAG-95 sp900066375
5cb048cd43559294a8d75b13f9687425,RS_GCF_005844445.1,RS_GCF_005844445.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A caecimuris
70873c45885cedfb5c3300a89f171b51,RS_GCF_003435815.1,RS_GCF_003435815.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-317,s__CAG-317 sp000433215
9acc4804b974ad472f339527adc77ee1,RS_GCF_000153905.1,RS_GCF_000153905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A obeum
06df52e7d45b6fcaac90ad998cea765e,RS_GCF_003481335.1,RS_GCF_003481335.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-127,s__CAG-127 sp900319515
4e48dc1019366bd45dffce3c3d2f3e5f,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
b454b1b0383be02bfb15cddc72cc52ac,RS_GCF_000154065.1,RS_GCF_000154065.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea_A,s__Dorea_A longicatena
fb4bf0bbd71ba0c00b3f265638577662,RS_GCF_003011855.2,RS_GCF_003011855.2,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_A,s__Ruminococcus_A sp003011855
a8d6159c9fe85a7dfef8b90972a9ffa3,RS_GCF_000225345.1,RS_GCF_000225345.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
