seq_id,query,gtdb,domain,phylum,class,order,family,genus,species
549bd0a98a0e333a8cf887d0fffb537f,RS_GCF_002549975.1,RS_GCF_002549975.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_H
1c8e060b8a39780d4a0c2484f317bfac,GB_GCA_000434055.1,GB_GCA_000434055.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__CAG-488,s__CAG-488 sp000434055
b7aba5228e23aaeecb9090884e194f13,RS_GCF_003324125.1,RS_GCF_003324125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
2c2d41205f6d929ab24c695de6e707b2,GB_GCA_003526955.1,GB_GCA_003526955.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,s__Ruminococcus_E sp003526955
9a8e1d44fdc3917bbf9e3dbe959be42f,GB_GCA_900320995.1,GB_GCA_900320995.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,s__Ruminococcus_E sp900320995
489ecfb5f76bd877337411db4a9fd238,GB_GCA_900539695.1,GB_GCA_900539695.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger sp900539695
2ff44bbbe730466202aa885f8f3474eb,GB_GCA_000432435.1,GB_GCA_000432435.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__CAG-180,s__CAG-180 sp000432435
c3144b974447afaefe64d478bcde9429,GB_GCA_900539695.1,GB_GCA_900539695.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger sp900539695
6de31c1868eb50be83caebb2176bcb54,GB_GCA_003525905.1,GB_GCA_003525905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-110,s__CAG-110 sp003525905
fb4511dd26db8c2c9f1085cb75faac2c,GB_GCA_000433635.1,GB_GCA_000433635.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_C,s__Ruminococcus_C sp000433635
1f7dfcefa131431ce0da99e3f4d05fa1,RS_GCF_002549755.1,RS_GCF_002549755.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_D
4be0744aa957d68031d5c001939d3daa,GB_GCA_900553265.1,GB_GCA_900553265.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__UMGS1603,s__UMGS1603 sp900553265
548360a3440aa38ca625c0ea2fbc74a4,g__CAG-83,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,g__CAG-83.sp
5cdf9396745a056959ccf53f13fcdb0c,g__CAG-103,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-103,g__CAG-103.sp
13a57bdf445a05794bd6891467468c09,GB_GCA_900540775.1,GB_GCA_900540775.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger sp900540775
46013d5d3ebd116c7ebfe74bcfa974cc,GB_GCA_900549635.1,GB_GCA_900549635.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-170,s__CAG-170 sp900549635
e79ce37497f38d493d967feb6e5116c1,GB_GCA_002171085.1,GB_GCA_002171085.1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Pelagibacterales,f__Pelagibacteraceae,g__HIMB114,s__HIMB114 sp002171085
6d1cce280ab588c077835101bfbb7bc2,GB_GCA_000432375.1,GB_GCA_000432375.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-103,s__CAG-103 sp000432375
83f1662c204ddc025ec28e861871a256,GB_GCA_003525905.1,GB_GCA_003525905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-110,s__CAG-110 sp003525905
62154fd7d6444fe619c3cefd5d236117,GB_GCA_001916715.1,GB_GCA_001916715.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__F23-B02,s__F23-B02 sp001916715
66bb1191dbe0aafb4d29365c1d98784f,GB_GCA_000433635.1,GB_GCA_000433635.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_C,s__Ruminococcus_C sp000433635
3ec269c95facbdb4a0a2dd85a8263215,RS_GCF_003460745.1,RS_GCF_003460745.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Monoglobales_A,f__UBA1381,g__CAG-41,s__CAG-41 sp900066215
dcf72c99a106b2f43bb273bc1a7f2318,RS_GCF_000765235.1,RS_GCF_000765235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__ER4,s__ER4 sp000765235
9ac4ecaada5776895d8db4d81f42bbf7,GB_GCA_003487665.1,GB_GCA_003487665.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp003487665
bafc184647063c5b6defd1d93dcdb548,g__Faecalibacterium,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,g__Faecalibacterium.sp
1b3c498bb4b6f0419dfc0b0777fc98be,GB_GCA_002431965.1,GB_GCA_002431965.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UBA1777,s__UBA1777 sp002431965
c69263e8929ff279151d24cf92a4a7f5,GB_GCA_002431965.1,GB_GCA_002431965.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UBA1777,s__UBA1777 sp002431965
a7c2efb7ca250f9c5512285580a59fe7,GB_GCA_000433635.1,GB_GCA_000433635.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_C,s__Ruminococcus_C sp000433635
9d9b1898914ce185f93a9c05e221a0f3,RS_GCF_002550015.1,RS_GCF_002550015.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_A
a7d16c73dd618aa82d1b35d40567da75,RS_GCF_003324125.1,RS_GCF_003324125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
3c2b260fe873d258bedb31aecd72d887,GB_GCA_900543625.1,GB_GCA_900543625.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-103,s__CAG-103 sp900543625
806bd5475e5d7d6bafc0aee02beae6e4,f__Oscillospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,NA,NA
bd9e94562d1893fb08043415dd8ac916,RS_GCF_000723465.1,RS_GCF_000723465.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_D,s__Ruminococcus_D bicirculans
b54610605e73230305f2a9c6f9319604,GB_GCA_900549395.1,GB_GCA_900549395.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900549395
47c3b8f5116f8bbc90191d36cd5b9d50,GB_GCA_900545885.1,GB_GCA_900545885.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-917,g__UMGS1688,s__UMGS1688 sp900545885
5275c7483796f9d6dec7a98885537e1a,g__UBA737,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UBA737,g__UBA737.sp
4df7c4298aedcbac064ed0f2c86e5cb7,g__Gemmiger,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,g__Gemmiger.sp
30174466b7a993384429bb86ec68376f,GB_GCA_900549395.1,GB_GCA_900549395.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900549395
96b7144fd93f053c7fee6151ba8c5246,g__CAG-177,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__CAG-177,g__CAG-177.sp
86be1b8cd0c3c4e94f3d4a5769b5e81e,RS_GCF_002550035.1,RS_GCF_002550035.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_E
01a586dceba60d10ded8429af541296f,RS_GCF_000162015.1,RS_GCF_000162015.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_C
4c7a223747dbc2bb97b313c0225b548f,g__CAG-83,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,g__CAG-83.sp
c130f137c0af9ed5c27b8e6989f38ff2,GB_GCA_002437575.1,GB_GCA_002437575.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-170,s__CAG-170 sp002437575
e97ef1db18b82f4ef34ffcb9c19484c0,RS_GCF_000723465.1,RS_GCF_000723465.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_D,s__Ruminococcus_D bicirculans
a8e504f8236466af17a00ec88d03b2cf,RS_GCF_000020225.1,RS_GCF_000020225.1,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia,s__Akkermansia muciniphila
edd278f84ab6c540188619a7e9712c1c,GB_GCA_000434475.1,GB_GCA_000434475.1,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Veillonellales,f__Dialisteraceae,g__Dialister,s__Dialister sp000434475
25f94c28c806b50c501bd5926456142c,RS_GCF_000210095.1,RS_GCF_000210095.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_F,s__Ruminococcus_F champanellensis
96c24f8d8404d42066796c0c8fe26b83,GB_GCA_000435555.1,GB_GCA_000435555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp000435555
73e4c357c640a9b6b45e308c32fd8b1e,RS_GCF_003612625.1,RS_GCF_003612625.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Anaerotruncus,s__Anaerotruncus sp003612625
3f7231ff1286e848b8a54a19514b1752,GB_GCA_900547745.1,GB_GCA_900547745.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900547745
068e09701446f676843fb11f9d2b4d7b,RS_GCF_002550035.1,RS_GCF_002550035.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_E
5cbe716d5c6788084871bbe6ae4d097d,g__CAG-83,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,g__CAG-83.sp
c9082aded0d47dcaa0d68ff018a8ae1b,GB_GCA_000432375.1,GB_GCA_000432375.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-103,s__CAG-103 sp000432375
bcc93f2e1a03f6989e8f2befacb8a81b,GB_GCA_900539885.1,GB_GCA_900539885.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium sp900539885
49a02089f2710d2640ec928b5540421c,GB_GCA_003516765.1,GB_GCA_003516765.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-170,s__CAG-170 sp003516765
236d094badab0499406cef637753d430,GB_GCA_900552605.1,GB_GCA_900552605.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UMGS1532,s__UMGS1532 sp900552605
fb9543005e8892420ebd0a9d047f64db,GB_GCA_004561545.1,GB_GCA_004561545.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger sp004561545
05270446531fb16d03626614be960300,g__CAG-177,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__CAG-177,g__CAG-177.sp
a0c6f0a24f4d13e49d99faf49101c7a7,GB_GCA_900547165.1,GB_GCA_900547165.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__UBA644,g__UBA644,s__UBA644 sp900547165
daf88422562d9927c231f03a9db0bddd,GB_GCA_900548125.1,GB_GCA_900548125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__SFFH01,s__SFFH01 sp900548125
1e9a559454483c778753757b6afbbe47,GB_GCA_900545585.1,GB_GCA_900545585.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900545585
1045462076571eb6a69a139cad905299,GB_GCA_000432375.1,GB_GCA_000432375.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-103,s__CAG-103 sp000432375
5d00942a506fcb572fda689f11ac0d71,GB_GCA_003487665.1,GB_GCA_003487665.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp003487665
65a7c194246fb32838d3b063f0a375a2,RS_GCF_000417505.1,RS_GCF_000417505.1,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Veillonellales,f__Megasphaeraceae,g__Megasphaera,s__Megasphaera sp000417505
4b8f2d6cc4f38463b9ebbe9e43db86f4,g__Phascolarctobacterium,NA,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,g__Phascolarctobacterium.sp
f7f46bcdf937c49380784f8ca722b612,RS_GCF_000020225.1,RS_GCF_000020225.1,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia,s__Akkermansia muciniphila
6ba8f0cffa53cfd9423872d7992a57dd,RS_GCF_002550015.1,RS_GCF_002550015.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_A
b79343b495fc2958e8c6fe9a925047c9,GB_GCA_900549395.1,GB_GCA_900549395.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900549395
50884517959c72b8435876f07fcc507c,GB_GCA_000432375.1,GB_GCA_000432375.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-103,s__CAG-103 sp000432375
a3fb925ad225d720a1bf5479263246d9,GB_GCA_000433635.1,GB_GCA_000433635.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_C,s__Ruminococcus_C sp000433635
69a0074eb6173d4e38f05f9ff7ab8e73,GB_GCA_900548125.1,GB_GCA_900548125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__SFFH01,s__SFFH01 sp900548125
2bf33c4d150b65f203226627623b6f69,RS_GCF_003324125.1,RS_GCF_003324125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
7a43c7e2c897f152e62fbaf6ad18e408,GB_GCA_000435555.1,GB_GCA_000435555.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp000435555
265cb69bd6cc5248f616c7dac5f70d76,GB_GCA_900540775.1,GB_GCA_900540775.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger sp900540775
2c5c4b35a2463a1e6a6e7734b99df3cd,GB_GCA_900551435.1,GB_GCA_900551435.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium sp900551435
7b124a757d8bde0464d9a48102eba21d,GB_GCA_900546615.1,GB_GCA_900546615.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UBA5446,s__UBA5446 sp900546615
b46644654b5655bf9ea48486d3b06710,GB_GCA_000432375.1,GB_GCA_000432375.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-103,s__CAG-103 sp000432375
60d5264d8d5bf570c5ef7e373aa60241,g__CAG-103,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-103,g__CAG-103.sp
7621275536fb81faa5dff94625cf6b2e,g__Phascolarctobacterium,NA,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,g__Phascolarctobacterium.sp
741a964eec177c3368a5a6575417a7ac,RS_GCF_002550035.1,RS_GCF_002550035.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_E
e35ca954a332511ff9887ae7e8c66abc,GB_GCA_900313895.1,GB_GCA_900313895.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,s__Ruminococcus_E sp900313895
1e314ba88dcdcc054ad79f4591adfec0,RS_GCF_002834235.1,RS_GCF_002834235.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,s__Ruminococcus_E bromii_B
24e6bd669096da5eb3b48dbd624f607a,o__Oscillospirales,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,NA,NA,NA
de204b6cfd56703c07f0222ac24a5ebd,RS_GCF_003324125.1,RS_GCF_003324125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
030d6888baa8f2305c91a8827d69203c,GB_GCA_900551995.1,GB_GCA_900551995.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900551995
f4fc351b1a3238eacf51b0c960f77bd5,g__UBA1777,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UBA1777,g__UBA1777.sp
4a970a0cb1f2ce19e0af352a37b229ac,GB_GCA_003525905.1,GB_GCA_003525905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-110,s__CAG-110 sp003525905
45135f112de43f96f454a7350a05bafe,f__Oscillospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,NA,NA
7c43bd64e726e512dd5cb7097ee78bba,RS_GCF_003324125.1,RS_GCF_003324125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
626f9eea618df6c5fc228500e062f1b6,RS_GCF_003324125.1,RS_GCF_003324125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
613daf738fa8e432f8de4ed80945960d,RS_GCF_900291955.1,RS_GCF_900291955.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Pseudoruminococcus,s__Pseudoruminococcus massiliensis
94f47d32d32baa3268618a6a6137b4cf,GB_GCA_900550625.1,GB_GCA_900550625.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__CAG-272,g__UMGS1312,s__UMGS1312 sp900550625
647b5ed174a5c955a2e4efbb6438bdb1,GB_GCA_900548145.1,GB_GCA_900548145.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__Firm-11,s__Firm-11 sp900548145
c84a43b0f10725504508598794cddd3d,GB_GCA_900542395.1,GB_GCA_900542395.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__SFFH01,s__SFFH01 sp900542395
12d48a047a95c8de6d34b2a2cc748473,GB_GCA_900313895.1,GB_GCA_900313895.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,s__Ruminococcus_E sp900313895
367aaa83c54cff8957307dfd83e1c0a8,g__ER4,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__ER4,g__ER4.sp
3d9f4a7ec34d9e85ad52e11e98df97c3,f__Paenibacillaceae,NA,d__Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,NA,NA
bfda18eb287dd393ce7872f2efb92f36,RS_GCF_003324125.1,RS_GCF_003324125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
4159d8269cb08620b8429aa1db9bd854,GB_GCA_900545585.1,GB_GCA_900545585.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900545585
5cbe8b92950ba0fd537dc262dd806260,GB_GCA_003525905.1,GB_GCA_003525905.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-110,s__CAG-110 sp003525905
379d644424b3777a3469107f86642930,GB_GCA_900546615.1,GB_GCA_900546615.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UBA5446,s__UBA5446 sp900546615
250bbad44ca96c9c1c37f3f7c3118a2d,RS_GCF_003324125.1,RS_GCF_003324125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
38142bac0606a6b379f8355ba5e50a82,GB_GCA_900545925.1,GB_GCA_900545925.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-170,s__CAG-170 sp900545925
9b0295052577c4e3089d892dae094641,g__Gemmiger,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,g__Gemmiger.sp
3e1c3b38d1f7e4c7219f6131858e07b0,GB_GCA_900545585.1,GB_GCA_900545585.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900545585
50e5d0a88e96573ffed53345567cfb4a,GB_GCA_900540635.1,GB_GCA_900540635.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-110,s__CAG-110 sp900540635
63014a1d91b92ed0849f69fb0cbddb29,f__Oscillospiraceae,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,NA,NA
8b701b80a8875355cceeaef8cba2ce65,RS_GCF_002834225.1,RS_GCF_002834225.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,s__Ruminococcus_E bromii
e512d1554f5ed28fd083d7751ffd872a,GB_GCA_000435975.1,GB_GCA_000435975.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp000435975
7a8ed0a62c7c4a517f79847a5d197e58,GB_GCA_000432435.1,GB_GCA_000432435.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__CAG-180,s__CAG-180 sp000432435
a40f949db0d30513be6db625b80beddf,GB_GCA_003487665.1,GB_GCA_003487665.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp003487665
e4e523665d36bb04a6264f75d3b7d169,g__CAG-103,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-103,g__CAG-103.sp
6a753720bfd8aee8808cf3e600024fe8,GB_GCA_900548125.1,GB_GCA_900548125.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__SFFH01,s__SFFH01 sp900548125
23390f33961d5e6bbf57107cbb188cfd,g__ER4,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__ER4,g__ER4.sp
257d87ec77e11ed6e77aafdb412ad4b5,GB_GCA_900547385.1,GB_GCA_900547385.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Angelakisella,s__Angelakisella sp900547385
ddcf3c2ed40f0f1486101dbdb8540f0d,GB_GCA_900549395.1,GB_GCA_900549395.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900549395
4973b6d30c0cb81c43daccc7f1eadbdf,GB_GCA_000435055.1,GB_GCA_000435055.1,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-138,g__PeH17,s__PeH17 sp000435055
d04695855e761385dd45f372b9594220,g__Clostridium,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,g__Clostridium.sp
306983fe29345b1151c8769c5b669888,GB_GCA_900548625.1,GB_GCA_900548625.1,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-170,s__CAG-170 sp900548625
